UNIT	ENTRIESn_hourly
R141	5591.0
R142	8150.0
R142	746.0
R142	4111.0
R142	4383.0
R142	6230.0
R142	5791.0
R143	2633.0
R143	323.0
R143	473.0
R143	1947.0
R143	3970.0
R143	6663.0
R143	7441.0
R144	1505.0
R144	98.0
R144	5548.0
R144	5543.0
R144	7567.0
R144	6228.0
R145	399.0
R145	196.0
R145	1910.0
R145	937.0
R145	1173.0
R145	937.0
R146	538.0
R146	219.0
R146	4012.0
R146	4564.0
R147	865.0
R147	1366.0
R147	11736.0
R147	3534.0
R148	371.0
R148	80.0
R148	2830.0
R148	1585.0
R148	1241.0
R148	1137.0
R149	338.0
R149	115.0
R149	4229.0
R149	2317.0
R149	1852.0
R149	1348.0
R150	257.0
R150	77.0
R150	2790.0
R150	1506.0
R150	1245.0
R150	1058.0
R151	710.0
R151	259.0
R151	4206.0
R151	2537.0
R151	3151.0
R151	2265.0
R152	710.0
R152	278.0
R152	5785.0
R152	2371.0
R152	2635.0
R152	1973.0
R153	1003.0
R153	253.0
R153	5229.0
R153	3098.0
R153	3073.0
R153	2090.0
R154	427.0
R154	185.0
R154	3806.0
R154	1641.0
R154	1754.0
R154	1412.0
R155	814.0
R155	149.0
R155	3238.0
R155	1274.0
R155	1562.0
R155	988.0
R156	327.0
R156	120.0
R156	2984.0
R156	1058.0
R156	1444.0
R156	769.0
R157	350.0
R157	205.0
R157	3404.0
R157	1523.0
R157	1583.0
R157	1097.0
R158	582.0
R158	1524.0
R158	12550.0
R158	4216.0
R158	4582.0
R158	2055.0
R159	2353.0
R159	91.0
R159	1034.0
R159	2430.0
R159	4531.0
R159	369.0
R159	3861.0
R160	2897.0
R160	521.0
R160	2334.0
R160	2532.0
R160	3787.0
R160	4825.0
R161	937.0
R161	14.0
R161	154.0
R161	2562.0
R161	2578.0
R161	2860.0
R161	1621.0
R163	6252.0
R163	2391.0
R163	910.0
R163	872.0
R163	4.0
R163	2767.0
R163	5864.0
R163	9727.0
R164	3593.0
R164	229.0
R164	314.0
R164	1714.0
R164	0.0
R164	3489.0
R164	8048.0
R164	6112.0
R165	72.0
R165	22.0
R165	267.0
R165	118.0
R165	238.0
R165	148.0
R166	1881.0
R166	198.0
R166	2660.0
R166	3268.0
R166	4888.0
R166	4646.0
R167	1749.0
R167	1756.0
R167	3626.0
R167	3390.0
R167	3746.0
R167	4563.0
R168	3417.0
R168	331.0
R168	8418.0
R168	8790.0
R168	8907.0
R168	8908.0
R169	914.0
R169	236.0
R169	3901.0
R169	3070.0
R169	3713.0
R169	2674.0
R170	22574.0
R170	3819.0
R170	9218.0
R170	154.0
R170	9700.0
R170	445.0
R170	29570.0
R170	1035.0
R170	34687.0
R171	563.0
R171	42.0
R171	3073.0
R171	2736.0
R171	1790.0
R171	1823.0
R172	1592.0
R172	93.0
R172	712.0
R172	4475.0
R172	3464.0
R172	2147.0
R173	433.0
R173	114.0
R173	406.0
R173	116.0
R173	3010.0
R173	233.0
R173	1802.0
R173	193.0
R173	1636.0
R173	109.0
R173	1264.0
R174	371.0
R174	72.0
R174	3708.0
R174	2654.0
R174	2065.0
R174	1557.0
R175	6894.0
R175	1588.0
R175	3272.0
R175	5627.0
R175	12155.0
R175	13605.0
R176	3020.0
R176	316.0
R176	54.0
R176	281.0
R176	2805.0
R176	5696.0
R176	9384.0
R176	10568.0
R177	2697.0
R177	112.0
R177	3166.0
R177	5939.0
R177	11833.0
R177	10459.0
R178	2993.0
R178	105.0
R178	6424.0
R178	7697.0
R178	11883.0
R178	10334.0
R179	7547.0
R179	1053.0
R179	1029.0
R179	22265.0
R179	14891.0
R179	21372.0
R180	961.0
R180	171.0
R180	1604.0
R180	10230.0
R180	3388.0
R181	1152.0
R181	143.0
R181	88.0
R181	377.0
R181	5125.0
R181	399.0
R181	765.0
R181	16.0
R181	1356.0
R181	2311.0
R182	2687.0
R182	146.0
R182	4143.0
R182	3354.0
R182	3323.0
R182	2274.0
R183	592.0
R183	73.0
R183	147.0
R183	339.0
R183	753.0
R183	1203.0
R183	15.0
R183	506.0
R183	1984.0
R184	467.0
R184	63.0
R184	4456.0
R184	1252.0
R184	1121.0
R185	318.0
R185	115.0
R185	2451.0
R185	1508.0
R185	1469.0
R185	998.0
R186	798.0
R186	709.0
R186	319.0
R186	2901.0
R186	2081.0
R186	1938.0
R186	2658.0
R187	934.0
R187	63.0
R187	1636.0
R187	1994.0
R187	4301.0
R187	3402.0
R188	4171.0
R188	588.0
R188	364.0
R188	3892.0
R188	5189.0
R188	6367.0
R189	2319.0
R189	774.0
R189	139.0
R189	2726.0
R189	2383.0
R189	2842.0
R190	2111.0
R190	283.0
R190	1300.0
R190	2513.0
R190	4357.0
R190	5083.0
R191	1046.0
R191	95.0
R191	3103.0
R191	3253.0
R191	3143.0
R191	2972.0
R192	1305.0
R192	146.0
R192	2563.0
R192	2945.0
R192	3857.0
R192	3778.0
R193	636.0
R193	174.0
R193	3234.0
R193	2285.0
R193	2240.0
R193	1872.0
R194	2146.0
R194	469.0
R194	95.0
R194	4236.0
R194	3204.0
R194	4430.0
R195	1692.0
R195	319.0
R195	4986.0
R195	5633.0
R195	6160.0
R195	5410.0
R196	708.0
R196	125.0
R196	1021.0
R196	3749.0
R196	1740.0
R196	1627.0
R197	3359.0
R197	184.0
R197	3379.0
R197	2262.0
R197	2888.0
R197	2750.0
R198	2548.0
R198	299.0
R198	1364.0
R198	6765.0
R198	3519.0
R198	3572.0
R199	453.0
R199	67.0
R199	518.0
R199	2185.0
R199	1123.0
R199	1061.0
R200	663.0
R200	123.0
R200	1181.0
R200	4853.0
R200	2330.0
R200	1620.0
R201	1396.0
R201	186.0
R201	7527.0
R201	4356.0
R201	5182.0
R201	4733.0
R202	1211.0
R202	115.0
R202	1955.0
R202	6406.0
R202	2799.0
R202	3129.0
R203	1757.0
R203	0.0
R203	4176.0
R203	3542.0
R203	5489.0
R204	731.0
R204	146.0
R204	2469.0
R204	5154.0
R204	1971.0
R204	1935.0
R205	1684.0
R205	290.0
R205	420.0
R205	3824.0
R205	4139.0
R205	3495.0
R206	1351.0
R206	213.0
R206	2253.0
R206	3017.0
R206	4311.0
R206	3894.0
R207	1508.0
R207	249.0
R207	1124.0
R207	4983.0
R207	3277.0
R207	3532.0
R208	4327.0
R208	726.0
R208	4852.0
R208	7458.0
R208	2956.0
R208	2517.0
R209	414.0
R209	36.0
R209	733.0
R209	0.0
R209	727.0
R209	1962.0
R209	1226.0
R209	1018.0
R210	279.0
R210	70.0
R210	62.0
R210	2703.0
R210	705.0
R210	625.0
R211	1067.0
R211	82.0
R211	2728.0
R211	632.0
R211	6060.0
R211	3285.0
R211	2871.0
R212	262.0
R212	2742.0
R212	2172.0
R212	5683.0
R212	2073.0
R212	2718.0
R213	1334.0
R213	60.0
R213	447.0
R213	4518.0
R213	1875.0
R213	1294.0
R214	286.0
R214	34.0
R214	416.0
R214	1052.0
R214	595.0
R214	497.0
R214	97.0
R214	815.0
R214	543.0
R215	911.0
R215	85.0
R215	1274.0
R215	4326.0
R215	2729.0
R215	2130.0
R216	341.0
R216	65.0
R216	940.0
R216	2635.0
R216	1014.0
R216	955.0
R217	1143.0
R217	175.0
R217	251.0
R217	2255.0
R217	2799.0
R217	3173.0
R218	617.0
R218	80.0
R218	3341.0
R218	5463.0
R218	2324.0
R218	2210.0
R219	470.0
R219	41.0
R219	731.0
R219	4013.0
R219	1181.0
R219	936.0
R220	897.0
R220	178.0
R220	1122.0
R220	4843.0
R220	2183.0
R220	2438.0
R221	710.0
R221	111.0
R221	5295.0
R221	1522.0
R221	366.0
R221	1759.0
R222	680.0
R222	369.0
R222	7584.0
R222	3162.0
R222	2930.0
R222	1884.0
R223	1120.0
R223	276.0
R223	1250.0
R223	6628.0
R223	2644.0
R223	3119.0
R224	642.0
R224	70.0
R224	84.0
R224	2385.0
R224	1146.0
R224	1203.0
R225	591.0
R225	40.0
R225	684.0
R225	1710.0
R225	1761.0
R226	315.0
R226	45.0
R226	1348.0
R226	2592.0
R226	991.0
R226	866.0
R227	602.0
R227	88.0
R227	177.0
R227	1592.0
R227	2045.0
R227	3750.0
R228	532.0
R228	45.0
R228	3573.0
R228	1913.0
R228	1332.0
R229	300.0
R229	34.0
R229	1811.0
R229	2029.0
R229	781.0
R230	174.0
R230	23.0
R230	514.0
R230	2537.0
R230	575.0
R230	558.0
R231	670.0
R231	128.0
R231	1225.0
R231	991.0
R231	1153.0
R231	342.0
R231	798.0
R231	1779.0
R232	2238.0
R232	72.0
R232	4108.0
R232	1415.0
R232	1514.0
R233	539.0
R233	65.0
R233	3931.0
R233	1541.0
R233	1549.0
R234	237.0
R234	15.0
R234	188.0
R234	1163.0
R234	783.0
R234	716.0
R235	3135.0
R235	1486.0
R235	1217.0
R235	1615.0
R235	7331.0
R235	66.0
R235	1116.0
R235	475.0
R235	1970.0
R236	785.0
R236	159.0
R236	1367.0
R236	5056.0
R236	2128.0
R236	2028.0
R237	371.0
R237	45.0
R237	420.0
R237	2069.0
R237	993.0
R237	922.0
R238	1589.0
R238	302.0
R238	428.0
R238	5876.0
R238	3292.0
R238	3839.0
R239	647.0
R239	131.0
R239	683.0
R239	3129.0
R239	343.0
R239	1417.0
R239	1736.0
R240	3093.0
R240	354.0
R240	5370.0
R240	5842.0
R240	9339.0
R241	1466.0
R241	14.0
R241	594.0
R241	668.0
R241	157.0
R241	547.0
R241	500.0
R242	235.0
R242	49.0
R242	627.0
R242	1695.0
R242	955.0
R242	790.0
R243	670.0
R243	160.0
R243	704.0
R243	4301.0
R243	2018.0
R243	1854.0
R244	691.0
R244	191.0
R244	50.0
R244	230.0
R244	4084.0
R244	2260.0
R244	1696.0
R244	2078.0
R246	318.0
R246	47.0
R246	2970.0
R246	1005.0
R246	955.0
R247	168.0
R247	24.0
R247	192.0
R247	781.0
R247	63.0
R247	129.0
R247	69.0
R247	790.0
R248	4459.0
R248	1359.0
R248	448.0
R248	5982.0
R248	5479.0
R248	6670.0
R249	803.0
R249	172.0
R249	1222.0
R249	4453.0
R249	1042.0
R249	1483.0
R250	586.0
R250	140.0
R250	3157.0
R250	2207.0
R250	1846.0
R251	827.0
R251	54.0
R251	466.0
R251	3314.0
R251	21.0
R251	86.0
R251	204.0
R251	1113.0
R251	1710.0
R252	1267.0
R252	109.0
R252	40.0
R252	2379.0
R252	1416.0
R252	2019.0
R253	359.0
R253	65.0
R253	344.0
R253	1948.0
R253	1050.0
R253	1044.0
R254	1055.0
R254	133.0
R254	4522.0
R254	919.0
R254	2496.0
R254	403.0
R254	997.0
R255	266.0
R255	39.0
R255	281.0
R255	1266.0
R255	2057.0
R255	1393.0
R255	714.0
R256	616.0
R256	133.0
R256	300.0
R256	1152.0
R256	2638.0
R256	1447.0
R256	1476.0
R257	2022.0
R257	127.0
R257	315.0
R257	5974.0
R257	3193.0
R257	3757.0
R258	1307.0
R258	271.0
R258	336.0
R258	5155.0
R258	2577.0
R258	3033.0
R259	582.0
R259	80.0
R259	3310.0
R259	1309.0
R259	1439.0
R260	1136.0
R260	165.0
R260	642.0
R260	4075.0
R260	2661.0
R260	2338.0
R261	1029.0
R261	342.0
R261	1648.0
R261	3425.0
R261	2764.0
R261	2528.0
R262	207.0
R262	37.0
R262	2508.0
R262	612.0
R262	523.0
R263	75.0
R263	36.0
R263	5.0
R263	313.0
R263	140.0
R263	36.0
R263	61.0
R263	227.0
R264	259.0
R264	25.0
R264	474.0
R264	1107.0
R264	1078.0
R264	654.0
R265	659.0
R265	118.0
R265	601.0
R265	2391.0
R265	1631.0
R265	1368.0
R266	488.0
R266	101.0
R266	986.0
R266	2732.0
R266	1760.0
R266	1204.0
R267	373.0
R267	75.0
R267	3356.0
R267	2306.0
R267	2234.0
R267	1332.0
R268	1602.0
R268	455.0
R268	3325.0
R268	1044.0
R268	2938.0
R268	4507.0
R269	504.0
R269	46.0
R269	775.0
R269	2841.0
R269	1333.0
R269	1173.0
R270	405.0
R270	92.0
R270	103.0
R270	1378.0
R270	891.0
R270	1091.0
R271	47.0
R271	486.0
R271	596.0
R271	1744.0
R271	420.0
R272	1505.0
R272	245.0
R272	954.0
R272	2908.0
R272	4182.0
R272	4899.0
R273	923.0
R273	184.0
R273	913.0
R273	2449.0
R273	717.0
R273	1.0
R273	713.0
R273	2149.0
R273	2043.0
R274	560.0
R274	67.0
R274	393.0
R275	617.0
R275	19.0
R275	119.0
R275	763.0
R275	1596.0
R275	1520.0
R275	1153.0
R275	892.0
R275	78.0
R275	87.0
R276	853.0
R276	183.0
R276	531.0
R276	5355.0
R276	1575.0
R276	2515.0
R276	44.0
R277	240.0
R277	47.0
R277	696.0
R277	1263.0
R277	1039.0
R277	694.0
R278	56.0
R278	1416.0
R278	1616.0
R278	684.0
R278	683.0
R279	566.0
R279	25.0
R279	84.0
R279	838.0
R279	2148.0
R279	1112.0
R279	1282.0
R280	223.0
R280	34.0
R280	2454.0
R280	1007.0
R280	785.0
R281	1029.0
R281	89.0
R281	411.0
R281	220.0
R281	1594.0
R281	1717.0
R281	2333.0
R282	1889.0
R282	224.0
R282	176.0
R282	1592.0
R282	3025.0
R282	5896.0
R283	481.0
R283	45.0
R283	822.0
R283	1089.0
R283	1398.0
R283	1116.0
R284	399.0
R284	40.0
R284	564.0
R284	2645.0
R284	1153.0
R284	1027.0
R285	599.0
R285	607.0
R285	417.0
R285	2172.0
R285	1022.0
R285	999.0
R286	262.0
R286	56.0
R286	1608.0
R286	1081.0
R286	1020.0
R286	739.0
R287	1367.0
R287	62.0
R287	413.0
R287	1905.0
R287	914.0
R287	861.0
R288	752.0
R288	78.0
R288	4798.0
R288	3614.0
R288	3100.0
R288	2656.0
R289	80.0
R289	17.0
R289	1488.0
R289	757.0
R289	542.0
R289	459.0
R290	1444.0
R290	153.0
R290	770.0
R290	2285.0
R290	2433.0
R290	5437.0
R291	2207.0
R291	95.0
R291	293.0
R291	1557.0
R291	4849.0
R291	4931.0
R292	176.0
R292	54.0
R292	1617.0
R292	688.0
R292	1104.0
R292	499.0
R293	2595.0
R293	806.0
R293	18839.0
R293	8313.0
R293	11955.0
R293	9373.0
R294	899.0
R294	181.0
R294	375.0
R294	2497.0
R294	1407.0
R294	1669.0
R295	237.0
R295	52.0
R295	1026.0
R295	1138.0
R295	707.0
R295	614.0
R296	167.0
R296	88.0
R296	1567.0
R296	848.0
R296	832.0
R296	598.0
R297	544.0
R297	117.0
R297	1528.0
R297	1338.0
R297	1425.0
R297	1129.0
R298	252.0
R298	32.0
R298	2573.0
R298	1610.0
R298	1529.0
R298	1086.0
R299	211.0
R299	45.0
R299	1052.0
R299	600.0
R299	959.0
R299	593.0
R300	4009.0
R300	961.0
R300	447.0
R300	5489.0
R300	3855.0
R300	4720.0
R301	909.0
R301	51.0
R301	994.0
R301	5763.0
R302	2158.0
R302	241.0
R302	474.0
R302	1707.0
R302	4559.0
R302	6482.0
R303	802.0
R303	107.0
R303	0.0
R303	4001.0
R303	1898.0
R303	2474.0
R304	717.0
R304	88.0
R304	148.0
R304	575.0
R304	920.0
R304	31.0
R304	1839.0
R304	3555.0
R306	153.0
R306	59.0
R306	1583.0
R306	690.0
R306	564.0
R306	472.0
R307	231.0
R307	75.0
R307	1269.0
R307	661.0
R307	860.0
R308	479.0
R308	95.0
R308	3093.0
R308	1111.0
R308	1203.0
R309	457.0
R309	78.0
R309	3078.0
R309	1142.0
R309	1009.0
R310	585.0
R310	128.0
R310	1435.0
R310	5864.0
R310	1607.0
R310	1672.0
R311	553.0
R311	261.0
R311	25.0
R311	498.0
R311	597.0
R311	1028.0
R312	123.0
R312	15.0
R312	248.0
R312	817.0
R312	608.0
R312	409.0
R313	105.0
R313	27.0
R313	321.0
R313	452.0
R313	249.0
R313	277.0
R314	250.0
R314	51.0
R314	1280.0
R314	1240.0
R314	1062.0
R314	1028.0
R315	242.0
R315	60.0
R315	1376.0
R315	644.0
R315	1072.0
R315	695.0
R316	250.0
R316	19.0
R316	666.0
R316	423.0
R316	547.0
R316	351.0
R317	440.0
R317	63.0
R317	1387.0
R317	1178.0
R317	1166.0
R317	959.0
R318	576.0
R318	72.0
R318	31.0
R318	883.0
R318	1532.0
R318	1111.0
R319	2624.0
R319	553.0
R319	328.0
R319	2452.0
R319	3134.0
R319	6293.0
R320	700.0
R320	57.0
R320	372.0
R320	999.0
R320	1997.0
R320	2248.0
R321	1189.0
R321	223.0
R321	164.0
R321	1499.0
R321	2408.0
R321	3174.0
R322	2367.0
R322	345.0
R322	277.0
R322	2138.0
R322	3149.0
R322	4776.0
R323	851.0
R323	186.0
R323	478.0
R323	3533.0
R323	1930.0
R323	2121.0
R324	832.0
R324	137.0
R324	2944.0
R324	178.0
R324	926.0
R324	8.0
R324	1.0
R324	3.0
R324	1224.0
R324	2641.0
R324	2384.0
R325	197.0
R325	40.0
R325	1721.0
R325	597.0
R325	471.0
R326	89.0
R326	48.0
R326	1180.0
R326	507.0
R326	628.0
R326	356.0
R327	360.0
R327	108.0
R327	2492.0
R327	1629.0
R327	1155.0
R327	1071.0
R328	230.0
R328	29.0
R328	572.0
R328	429.0
R328	621.0
R328	675.0
R329	45.0
R329	17.0
R329	1079.0
R329	361.0
R329	365.0
R329	188.0
R330	1682.0
R330	459.0
R330	24.0
R330	950.0
R330	1570.0
R330	2374.0
R331	127.0
R331	37.0
R331	937.0
R331	419.0
R331	511.0
R332	304.0
R332	64.0
R332	1335.0
R332	0.0
R332	58.0
R332	225.0
R332	3.0
R332	395.0
R332	2132.0
R332	1003.0
R333	427.0
R333	49.0
R333	1657.0
R333	0.0
R333	1157.0
R333	892.0
R333	1063.0
R334	440.0
R334	49.0
R334	1916.0
R334	1675.0
R334	1636.0
R334	1628.0
R335	199.0
R335	46.0
R335	2058.0
R335	596.0
R335	482.0
R336	36.0
R336	15.0
R336	410.0
R336	152.0
R336	128.0
R337	83.0
R337	25.0
R337	697.0
R337	184.0
R337	153.0
R338	11.0
R338	2.0
R338	104.0
R338	40.0
R338	39.0
R339	116.0
R339	45.0
R339	397.0
R339	941.0
R339	1547.0
R339	1180.0
R340	101.0
R340	22.0
R340	1417.0
R340	913.0
R340	702.0
R340	506.0
R341	263.0
R341	27.0
R341	783.0
R341	1597.0
R341	585.0
R341	655.0
R342	249.0
R342	105.0
R342	1584.0
R342	988.0
R342	1153.0
R342	849.0
R343	634.0
R343	80.0
R343	473.0
R343	1130.0
R343	1814.0
R343	2118.0
R344	60.0
R344	1652.0
R345	264.0
R345	28.0
R345	209.0
R345	1723.0
R345	985.0
R345	671.0
R346	702.0
R346	2053.0
R346	438.0
R346	2076.0
R346	1740.0
R346	3259.0
R347	284.0
R347	116.0
R347	1818.0
R347	1062.0
R347	892.0
R347	890.0
R348	115.0
R348	11.0
R348	179.0
R348	638.0
R348	332.0
R348	370.0
R349	297.0
R349	76.0
R349	1623.0
R349	836.0
R349	1006.0
R349	824.0
R350	155.0
R350	60.0
R350	1037.0
R350	582.0
R350	628.0
R350	542.0
R353	256.0
R353	64.0
R353	1461.0
R353	1150.0
R353	1148.0
R353	727.0
R354	83.0
R354	14.0
R354	265.0
R354	991.0
R354	274.0
R354	153.0
R355	87.0
R355	49.0
R355	1667.0
R355	449.0
R355	90.0
R355	255.0
R355	205.0
R356	472.0
R356	115.0
R356	1444.0
R356	3742.0
R356	1091.0
R356	975.0
R357	284.0
R357	32.0
R357	493.0
R357	150.0
R357	354.0
R357	339.0
R358	106.0
R358	40.0
R358	1295.0
R358	465.0
R358	295.0
R359	680.0
R359	0.0
R359	2518.0
R359	3149.0
R359	2757.0
R359	9.0
R359	2.0
R359	4.0
R359	5112.0
R359	5413.0
R360	144.0
R360	52.0
R360	143.0
R360	136.0
R360	386.0
R360	371.0
R361	523.0
R361	178.0
R361	3084.0
R361	1770.0
R361	2421.0
R361	1553.0
R362	298.0
R362	103.0
R363	159.0
R363	96.0
R363	1596.0
R363	665.0
R363	667.0
R363	477.0
R364	494.0
R364	156.0
R364	2265.0
R364	1377.0
R364	1173.0
R364	930.0
R364	1233.0
R365	179.0
R365	76.0
R365	1398.0
R365	678.0
R365	702.0
R365	515.0
R366	213.0
R366	117.0
R366	1826.0
R366	822.0
R366	1149.0
R366	599.0
R367	282.0
R367	97.0
R367	2190.0
R367	1066.0
R367	1244.0
R367	849.0
R368	169.0
R368	73.0
R368	2652.0
R368	1330.0
R368	863.0
R368	680.0
R369	138.0
R369	37.0
R369	1389.0
R369	691.0
R369	828.0
R369	623.0
R370	170.0
R370	22.0
R370	840.0
R370	2239.0
R370	546.0
R370	543.0
R371	161.0
R371	26.0
R371	761.0
R371	3168.0
R371	1317.0
R371	616.0
R372	258.0
R372	46.0
R372	3849.0
R372	97.0
R372	710.0
R372	850.0
R373	268.0
R373	46.0
R373	1133.0
R373	862.0
R373	982.0
R373	714.0
R374	245.0
R374	66.0
R374	3024.0
R374	927.0
R374	1576.0
R374	954.0
R375	313.0
R375	106.0
R375	1836.0
R375	814.0
R375	914.0
R375	736.0
R376	215.0
R376	76.0
R376	1548.0
R376	736.0
R376	796.0
R376	565.0
R377	2529.0
R377	108.0
R377	1448.0
R377	1825.0
R377	2758.0
R377	2126.0
R378	722.0
R378	168.0
R378	3292.0
R378	1664.0
R378	2443.0
R378	1750.0
R379	342.0
R379	117.0
R379	1557.0
R379	986.0
R379	1087.0
R379	692.0
R380	353.0
R380	126.0
R380	2038.0
R380	1279.0
R380	1391.0
R380	1035.0
R381	411.0
R381	146.0
R381	2240.0
R381	1276.0
R381	1051.0
R381	882.0
R382	373.0
R382	75.0
R382	1940.0
R382	2175.0
R382	1148.0
R382	857.0
R383	120.0
R383	89.0
R383	2253.0
R383	877.0
R383	606.0
R383	377.0
R384	86.0
R384	66.0
R384	1530.0
R384	546.0
R384	386.0
R384	224.0
R385	424.0
R385	157.0
R385	3487.0
R385	1475.0
R385	1664.0
R385	1134.0
R386	377.0
R386	144.0
R386	2436.0
R386	1257.0
R386	1810.0
R386	1199.0
R387	2284.0
R387	1790.0
R387	2335.0
R387	1454.0
R387	2191.0
R387	1475.0
R388	352.0
R388	131.0
R388	2865.0
R388	1232.0
R388	1375.0
R388	1055.0
R389	123.0
R389	39.0
R389	1250.0
R389	501.0
R389	691.0
R389	380.0
R390	428.0
R390	61.0
R390	2895.0
R390	2166.0
R390	1759.0
R390	2333.0
R391	111.0
R391	714.0
R391	2650.0
R391	627.0
R391	0.0
R391	1279.0
R391	593.0
R392	194.0
R392	59.0
R392	2174.0
R392	1225.0
R392	1003.0
R392	808.0
R393	83.0
R393	39.0
R393	1717.0
R393	890.0
R393	1320.0
R393	333.0
R394	216.0
R394	65.0
R394	3019.0
R394	1434.0
R394	1103.0
R394	852.0
R395	157.0
R395	63.0
R395	2532.0
R395	1002.0
R395	762.0
R395	612.0
R396	136.0
R396	27.0
R396	1680.0
R396	768.0
R396	712.0
R396	581.0
R397	105.0
R397	27.0
R397	1037.0
R397	504.0
R397	485.0
R397	373.0
R398	160.0
R398	47.0
R398	1861.0
R398	1128.0
R398	1154.0
R398	837.0
R399	129.0
R399	64.0
R399	2135.0
R399	832.0
R399	902.0
R399	494.0
R400	66.0
R400	34.0
R400	1206.0
R400	925.0
R400	717.0
R400	297.0
R401	147.0
R401	34.0
R401	1213.0
R401	675.0
R401	595.0
R401	389.0
R402	82.0
R402	28.0
R402	1148.0
R402	518.0
R402	445.0
R402	305.0
R403	97.0
R403	34.0
R403	2084.0
R403	738.0
R403	659.0
R403	395.0
R404	169.0
R404	70.0
R404	2922.0
R404	1005.0
R404	867.0
R404	576.0
R405	271.0
R405	84.0
R405	1822.0
R405	610.0
R405	1208.0
R405	791.0
R406	1880.0
R406	114.0
R406	2212.0
R406	996.0
R406	1780.0
R406	1411.0
R407	180.0
R407	53.0
R407	936.0
R407	644.0
R407	838.0
R407	532.0
R408	503.0
R408	116.0
R408	3153.0
R408	1487.0
R408	2064.0
R408	1847.0
R409	1570.0
R409	71.0
R409	1616.0
R409	711.0
R409	1007.0
R409	617.0
R411	127.0
R411	24.0
R411	766.0
R411	530.0
R411	596.0
R411	411.0
R412	99.0
R412	25.0
R412	389.0
R412	340.0
R412	1170.0
R412	398.0
R413	143.0
R413	35.0
R413	1286.0
R413	798.0
R413	835.0
R413	598.0
R414	915.0
R414	36.0
R414	629.0
R414	303.0
R414	494.0
R414	400.0
R415	10.0
R415	9.0
R415	181.0
R415	40.0
R415	37.0
R415	27.0
R416	31.0
R416	20.0
R416	513.0
R416	164.0
R416	168.0
R416	116.0
R417	14.0
R417	24.0
R417	237.0
R417	77.0
R417	285.0
R417	76.0
R418	1.0
R418	8.0
R418	139.0
R418	26.0
R418	51.0
R418	19.0
R419	24.0
R419	30.0
R419	337.0
R419	139.0
R419	141.0
R419	76.0
R420	137.0
R420	51.0
R420	1937.0
R420	1109.0
R420	889.0
R420	564.0
R421	130.0
R421	29.0
R421	652.0
R421	323.0
R421	753.0
R421	507.0
R422	62.0
R422	14.0
R422	567.0
R422	265.0
R422	364.0
R422	227.0
R423	575.0
R423	51.0
R423	1532.0
R423	719.0
R423	234.0
R423	411.0
R424	150.0
R424	24.0
R424	1689.0
R424	410.0
R424	467.0
R425	103.0
R425	28.0
R425	1016.0
R425	424.0
R425	517.0
R425	380.0
R426	629.0
R426	18.0
R426	657.0
R426	341.0
R426	254.0
R426	575.0
R427	84.0
R427	48.0
R427	927.0
R427	308.0
R427	485.0
R427	213.0
R428	152.0
R428	67.0
R428	1702.0
R428	704.0
R428	624.0
R428	438.0
R429	503.0
R429	84.0
R429	1483.0
R429	2751.0
R429	1267.0
R429	1126.0
R430	53.0
R430	29.0
R430	1398.0
R430	551.0
R430	992.0
R430	385.0
R431	392.0
R431	71.0
R431	2297.0
R431	734.0
R431	934.0
R431	695.0
R432	192.0
R432	62.0
R432	1107.0
R432	683.0
R432	657.0
R432	513.0
R433	203.0
R433	58.0
R433	709.0
R433	457.0
R433	634.0
R433	578.0
R434	165.0
R434	52.0
R434	1209.0
R434	575.0
R434	570.0
R434	413.0
R435	152.0
R435	74.0
R435	1416.0
R435	634.0
R435	631.0
R435	469.0
R436	173.0
R436	91.0
R436	1415.0
R436	665.0
R436	468.0
R436	310.0
R436	540.0
R437	225.0
R437	107.0
R437	2194.0
R437	952.0
R437	874.0
R437	605.0
R438	295.0
R438	89.0
R438	1932.0
R438	1101.0
R438	1140.0
R438	787.0
R439	293.0
R439	93.0
R439	2080.0
R439	1023.0
R439	1077.0
R439	694.0
R440	145.0
R440	28.0
R440	911.0
R440	578.0
R440	755.0
R440	443.0
R441	142.0
R441	54.0
R441	1265.0
R441	644.0
R441	560.0
R441	382.0
R442	174.0
R442	76.0
R442	1354.0
R442	596.0
R442	617.0
R442	430.0
R443	309.0
R443	108.0
R443	2449.0
R443	1342.0
R443	1639.0
R443	882.0
R444	142.0
R444	53.0
R444	1440.0
R444	676.0
R444	830.0
R444	502.0
R445	954.0
R445	916.0
R445	2520.0
R445	1403.0
R445	1808.0
R445	1400.0
R446	389.0
R446	161.0
R446	2050.0
R446	1211.0
R446	1603.0
R446	952.0
R447	176.0
R447	90.0
R447	1113.0
R447	656.0
R447	1170.0
R447	711.0
R448	62.0
R448	36.0
R448	211.0
R448	134.0
R448	316.0
R448	239.0
R449	253.0
R449	83.0
R449	1641.0
R449	890.0
R449	1131.0
R449	731.0
R450	218.0
R450	82.0
R450	1145.0
R450	665.0
R450	1056.0
R450	633.0
R451	685.0
R451	103.0
R451	2239.0
R451	1337.0
R451	1799.0
R451	1749.0
R452	5904.0
R452	453.0
R452	7028.0
R452	8143.0
R452	10781.0
R452	11269.0
R454	131.0
R454	5.0
R454	149.0
R454	227.0
R455	105.0
R455	8.0
R455	297.0
R455	230.0
R455	302.0
R456	392.0
R456	13.0
R456	31.0
